Sample_ID	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date
duran_2017_00762	tou1.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tou1	rhizosphere	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00763	tou1.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tou1	rhizosphere	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00764	tou1.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tou1	rhizosphere	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00765	tou1.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tou1	rhizosphere	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00766	tou1.RS.N1.ITS2.Y2	duran_2017	neighbor	Tou1	rhizosphere	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00771	tou1.Root.N1.ITS2.Y2	duran_2017	neighbor	Tou1	root	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00752	tou1.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00753	tou1.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00754	tou1.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00755	tou1.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00756	tou1.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	France	Tou1	duran_2017_010	NS	03_2015
duran_2017_00737	tub2.RP.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub2	rhizoplane	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00738	tub2.RP.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub2	rhizoplane	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00739	tub2.RP.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub2	rhizoplane	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00740	tub2.RP.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub2	rhizoplane	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00742	tub2.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub2	rhizosphere	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00743	tub2.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub2	rhizosphere	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00744	tub2.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub2	rhizosphere	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00745	tub2.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub2	rhizosphere	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00746	tub2.RS.N1.ITS2.Y2	duran_2017	neighbor	Tub2	rhizosphere	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00751	tub2.Root.N1.ITS2.Y2	duran_2017	neighbor	Tub2	root	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00732	tub2.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00733	tub2.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00734	tub2.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00735	tub2.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00736	tub2.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	Germany	Tub2	duran_2017_010	NS	03_2015
duran_2017_00822	spa1.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Spa1	rhizosphere	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00823	spa1.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Spa1	rhizosphere	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00824	spa1.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Spa1	rhizosphere	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00825	spa1.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Spa1	rhizosphere	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00826	spa1.RS.N1.ITS2.Y2	duran_2017	neighbor	Spa1	rhizosphere	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00812	spa1.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00813	spa1.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00814	spa1.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00815	spa1.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00816	spa1.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	Spain	Spa1	duran_2017_011	NS	04_2015
duran_2017_00840	swe1.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe1	rhizosphere	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00841	swe1.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe1	rhizosphere	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00842	swe1.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe1	rhizosphere	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00843	swe1.RS.N1.ITS2.Y2	duran_2017	neighbor	Swe1	rhizosphere	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00844	swe1.Root.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe1	root	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00845	swe1.Root.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe1	root	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00847	swe1.Root.N1.ITS2.Y2	duran_2017	neighbor	Swe1	root	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00832	swe1.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00833	swe1.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00834	swe1.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe1	duran_2017_011	NS	05_2015
duran_2017_00853	swe4.RP.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	rhizoplane	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00854	swe4.RP.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	rhizoplane	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00855	swe4.RP.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	rhizoplane	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00856	swe4.RP.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	rhizoplane	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00858	swe4.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	rhizosphere	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00859	swe4.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	rhizosphere	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00860	swe4.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	rhizosphere	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00861	swe4.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	rhizosphere	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00862	swe4.RS.N1.ITS2.Y2	duran_2017	neighbor	Swe4	rhizosphere	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00863	swe4.Root.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	root	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00864	swe4.Root.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	root	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00865	swe4.Root.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	root	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00866	swe4.Root.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe4	root	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00867	swe4.Root.N1.ITS2.Y2	duran_2017	neighbor	Swe4	root	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00848	swe4.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00849	swe4.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00850	swe4.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00851	swe4.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00852	swe4.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	Sweden	Swe4	duran_2017_011	NS	05_2015
duran_2017_00802	tou2.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tou2	rhizosphere	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00803	tou2.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tou2	rhizosphere	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00804	tou2.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tou2	rhizosphere	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00805	tou2.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tou2	rhizosphere	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00806	tou2.RS.N1.ITS2.Y2	duran_2017	neighbor	Tou2	rhizosphere	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00792	tou2.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00793	tou2.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00795	tou2.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00796	tou2.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	France	Tou2	duran_2017_011	NS	03_2015
duran_2017_00782	tub3.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub3	rhizosphere	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00783	tub3.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub3	rhizosphere	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00784	tub3.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub3	rhizosphere	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00785	tub3.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub3	rhizosphere	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00786	tub3.RS.N1.ITS2.Y2	duran_2017	neighbor	Tub3	rhizosphere	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00791	tub3.Root.N1.ITS2.Y2	duran_2017	neighbor	Tub3	root	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00772	tub3.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00773	tub3.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00774	tub3.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00775	tub3.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00776	tub3.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	Germany	Tub3	duran_2017_011	NS	03_2015
duran_2017_00913	pulh.RP.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00914	pulh.RP.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00915	pulh.RP.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00916	pulh.RP.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00917	pulh.RP.N1.ITS2.Y2	duran_2017	neighbor	Pulh	rhizoplane	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00918	pulh.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00919	pulh.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00920	pulh.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00921	pulh.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00926	pulh.Root.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Pulh	root	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00927	pulh.Root.N1.ITS2.Y2	duran_2017	neighbor	Pulh	root	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00908	pulh.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00909	pulh.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00910	pulh.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00911	pulh.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00912	pulh.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	Germany	Pulh	duran_2017_012	NS	03_2015
duran_2017_00878	spa2.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Spa2	rhizosphere	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00879	spa2.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Spa2	rhizosphere	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00880	spa2.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Spa2	rhizosphere	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00881	spa2.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Spa2	rhizosphere	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00882	spa2.RS.N1.ITS2.Y2	duran_2017	neighbor	Spa2	rhizosphere	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00887	spa2.Root.N1.ITS2.Y2	duran_2017	neighbor	Spa2	root	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00868	spa2.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00869	spa2.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00870	spa2.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00871	spa2.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00872	spa2.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	Spain	Spa2	duran_2017_012	NS	04_2015
duran_2017_00893	swe3.RP.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	rhizoplane	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00894	swe3.RP.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	rhizoplane	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00895	swe3.RP.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	rhizoplane	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00897	swe3.RP.N1.ITS2.Y2	duran_2017	neighbor	Swe3	rhizoplane	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00898	swe3.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	rhizosphere	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00899	swe3.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	rhizosphere	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00900	swe3.RS.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	rhizosphere	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00901	swe3.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	rhizosphere	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00902	swe3.RS.N1.ITS2.Y2	duran_2017	neighbor	Swe3	rhizosphere	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00903	swe3.Root.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	root	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00906	swe3.Root.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Swe3	root	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00907	swe3.Root.N1.ITS2.Y2	duran_2017	neighbor	Swe3	root	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00888	swe3.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00889	swe3.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00890	swe3.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00891	swe3.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00892	swe3.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	Sweden	Swe3	duran_2017_012	NS	05_2015
duran_2017_00934	tub4.RP.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub4	rhizoplane	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00936	tub4.RP.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub4	rhizoplane	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00937	tub4.RP.N1.ITS2.Y2	duran_2017	neighbor	Tub4	rhizoplane	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00938	tub4.RS.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub4	rhizosphere	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00939	tub4.RS.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub4	rhizosphere	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00941	tub4.RS.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	Tub4	rhizosphere	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00947	tub4.Root.N1.ITS2.Y2	duran_2017	neighbor	Tub4	root	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00928	tub4.Soil.1P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00929	tub4.Soil.2P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00930	tub4.Soil.3P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00931	tub4.Soil.4P.ITS2.Y2	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00932	tub4.Soil.N1.ITS2.Y2	duran_2017	neighbor	host_soil	soil	Germany	Tub4	duran_2017_012	NS	03_2015
duran_2017_00968	Ita.RP.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Italy	rhizoplane	Italy	Italy	duran_2017_013	NS	unknown
duran_2017_00969	Ita.RP.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Italy	rhizoplane	Italy	Italy	duran_2017_013	NS	unknown
duran_2017_00959	Ita.RS.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Italy	rhizosphere	Italy	Italy	duran_2017_013	NS	unknown
duran_2017_00960	Ita.RS.3P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Italy	rhizosphere	Italy	Italy	duran_2017_013	NS	unknown
duran_2017_00961	Ita.RS.4P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Italy	rhizosphere	Italy	Italy	duran_2017_013	NS	unknown
duran_2017_00948	Ita.Soil.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Italy	Italy	duran_2017_013	NS	unknown
duran_2017_00951	Ita.Soil.4P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Italy	Italy	duran_2017_013	NS	unknown
duran_2017_00972	spa1.RP.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa1	rhizoplane	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00973	spa1.RP.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa1	rhizoplane	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00974	spa1.RP.3P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa1	rhizoplane	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00975	spa1.RP.4P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa1	rhizoplane	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00962	spa1.RS.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa1	rhizosphere	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00963	spa1.RS.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa1	rhizosphere	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00964	spa1.RS.3P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa1	rhizosphere	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00965	spa1.RS.4P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa1	rhizosphere	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00952	spa1.Soil.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00953	spa1.Soil.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00954	spa1.Soil.3P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00955	spa1.Soil.4P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa1	duran_2017_013	NS	04_2015
duran_2017_00966	spa2.RS.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa2	rhizosphere	Spain	Spa2	duran_2017_013	NS	04_2015
duran_2017_00967	spa2.RS.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa2	rhizosphere	Spain	Spa2	duran_2017_013	NS	04_2015
duran_2017_00997	spa2.RS.3P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa2	rhizosphere	Spain	Spa2	duran_2017_013	NS	04_2015
duran_2017_00956	spa2.Soil.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa2	duran_2017_013	NS	04_2015
duran_2017_00957	spa2.Soil.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa2	duran_2017_013	NS	04_2015
duran_2017_00988	spa2.Soil.3P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa2	duran_2017_013	NS	04_2015
duran_2017_00989	spa2.Soil.4P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa2	duran_2017_013	NS	04_2015
duran_2017_01008	spa3.RP.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa3	rhizoplane	Spain	Spa3	duran_2017_013	NS	04_2015
duran_2017_01009	spa3.RP.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa3	rhizoplane	Spain	Spa3	duran_2017_013	NS	04_2015
duran_2017_00999	spa3.RS.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa3	rhizosphere	Spain	Spa3	duran_2017_013	NS	04_2015
duran_2017_01000	spa3.RS.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa3	rhizosphere	Spain	Spa3	duran_2017_013	NS	04_2015
duran_2017_01001	spa3.RS.3P.ITS2.Y3	duran_2017	arabidopsis_thaliana	Spa3	rhizosphere	Spain	Spa3	duran_2017_013	NS	04_2015
duran_2017_00990	spa3.Soil.1P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa3	duran_2017_013	NS	04_2015
duran_2017_00991	spa3.Soil.2P.ITS2.Y3	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	Spa3	duran_2017_013	NS	04_2015
