id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_360	78	0.000961538461538461	8.13773289287436	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	0.000296855689670612	0.0465116279069767	ASV_360	ASV_2072	Cluster_101	52
ASV_364	74	0.000957854406130268	5.70114095644793	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000304908666145267	0.116279069767442	ASV_364	ASV_744	Cluster_61	25
ASV_365	221	0.00111482720178372	153.567786476635	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.00471443600134639	0.465116279069767	ASV_365	ASV_222	Cluster_36	28
ASV_367	80	0.000963391136801541	7.5942126867645	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	0.000147028322504394	0.0697674418604651	ASV_367	ASV_2072	Cluster_101	52
ASV_37	120	0.00100200400801603	28.4103793112311	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.00912664050029687	0.918604651162791	ASV_37	ASV_88	Cluster_20	52
ASV_373	80	0.000963391136801541	4.8873245896608	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	0.00101036042926754	0.255813953488372	ASV_373	ASV_191	Cluster_30	34
ASV_384	321	0.00125470514429109	266.851397935401	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.0099774034113052	0.604651162790698	ASV_384	ASV_537	Cluster_56	49
ASV_386	74	0.000957854406130268	7.71694907199924	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	4.78284635261379e-05	0.0232558139534884	ASV_386	ASV_221	Cluster_35	22
ASV_39	241	0.00114025085518814	187.773769807259	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.0298908275587996	0.848837209302326	ASV_39	ASV_88	Cluster_20	52
ASV_390	314	0.00124378109452736	249.21883395279	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00939773937780833	0.593023255813954	ASV_390	ASV_537	Cluster_56	49
ASV_393	114	0.00099601593625498	33.6165141092704	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	0.000967637825115943	0.255813953488372	ASV_393	ASV_111	Cluster_25	53
ASV_394	141	0.00102354145342886	44.6090733843466	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0.00449396736759193	0.662790697674419	ASV_394	ASV_222	Cluster_36	28
ASV_3987	559	0.00178890876565295	1878.62420438324	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	0	0	ASV_3987	ASV_2072	Cluster_101	52
ASV_406	230	0.00112612612612613	116.721209580037	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00207968547796396	0.337209302325581	ASV_406	ASV_856	Cluster_67	35
ASV_407	311	0.00123915737298637	228.591428658765	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00791548465013323	0.755813953488372	ASV_407	ASV_88	Cluster_20	52
ASV_409	139	0.00102145045965271	38.2026435852549	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0.00130093895436262	0.36046511627907	ASV_409	ASV_88	Cluster_20	52
ASV_410	329	0.00126742712294043	288.240330381038	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.00824082599110638	0.593023255813954	ASV_410	ASV_537	Cluster_56	49
ASV_4110	96	0.000978473581213307	13.6213536051789	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	NA	NA	0.000289116512428884	0.116279069767442	ASV_4110	ASV_1447	Cluster_85	33
ASV_413	152	0.0010351966873706	56.3093460768082	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0.00265219497236282	0.558139534883721	ASV_413	ASV_135	Cluster_26	46
ASV_414	166	0.00105042016806723	47.0749403119277	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0.00149832494266173	0.337209302325581	ASV_414	ASV_135	Cluster_26	46
ASV_415	88	0.000970873786407767	12.8386357816183	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	0.000697844051833322	0.209302325581395	ASV_415	ASV_93	Cluster_21	19
ASV_4164	81	0.000964320154291225	8.82258140694496	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.000175987411380309	0.0813953488372093	ASV_4164	ASV_191	Cluster_30	34
ASV_421	65	0.000949667616334283	2.61215817877981	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0.000819738500297543	0.197674418604651	ASV_421	ASV_135	Cluster_26	46
ASV_431	132	0.00101419878296146	25.3703502396934	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0.00078805137945942	0.116279069767442	ASV_431	ASV_2072	Cluster_101	52
ASV_435	66	0.000950570342205323	3.80519317574227	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	1.98767640628106e-05	0.0116279069767442	ASV_435	ASV_1447	Cluster_85	33
ASV_436	147	0.00102986611740474	32.2324731048724	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	0.000293326175699482	0.0930232558139535	ASV_436	ASV_2072	Cluster_101	52
ASV_441	189	0.00107642626480086	59.3877941815404	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	0.00109946274668452	0.255813953488372	ASV_441	ASV_1447	Cluster_85	33
ASV_444	107	0.000989119683481701	20.1849660136247	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0.000778560415831	0.302325581395349	ASV_444	ASV_135	Cluster_26	46
ASV_448	190	0.00107758620689655	59.8292507696946	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000556044676397055	0.116279069767442	ASV_448	ASV_856	Cluster_67	35
ASV_450	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	0	0	ASV_450	ASV_2072	Cluster_101	52
ASV_472	203	0.00109289617486339	77.9131521022809	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	0.00291472937241937	0.476744186046512	ASV_472	ASV_107	Cluster_24	35
ASV_473	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	0	0	ASV_473	ASV_2072	Cluster_101	52
ASV_475	80	0.000963391136801541	9.10127038054586	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	5.3832902670112e-05	0.0116279069767442	ASV_475	ASV_2072	Cluster_101	52
ASV_4761	82	0.000965250965250965	6.40166338584931	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	0.000229788548861715	0.0581395348837209	ASV_4761	ASV_191	Cluster_30	34
ASV_483	232	0.00112866817155756	101.808207699053	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00110403908473649	0.325581395348837	ASV_483	ASV_191	Cluster_30	34
ASV_485	88	0.000970873786407767	10.9511965425056	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0.000736923106696804	0.209302325581395	ASV_485	ASV_107	Cluster_24	35
ASV_486	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	NA	0	0	ASV_486	ASV_2072	Cluster_101	52
ASV_500	318	0.00125	255.31377985657	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0.00734776553114236	0.627906976744186	ASV_500	ASV_537	Cluster_56	49
ASV_503	247	0.00114810562571757	135.886749238942	Bacteria	NB1-j	NA	NA	NA	NA	0.00450869107509939	0.627906976744186	ASV_503	ASV_537	Cluster_56	49
ASV_506	213	0.00110497237569061	79.7086578018414	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00195735449014657	0.348837209302326	ASV_506	ASV_111	Cluster_25	53
ASV_512	188	0.0010752688172043	56.1074113026526	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00171009985456663	0.302325581395349	ASV_512	ASV_111	Cluster_25	53
ASV_513	183	0.00106951871657754	59.0545503877883	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	0.00151342719539171	0.325581395348837	ASV_513	ASV_135	Cluster_26	46
ASV_514	74	0.000957854406130268	6.77276399582217	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.000138636366270647	0.0581395348837209	ASV_514	ASV_1028	Cluster_73	25
ASV_518	80	0.000963391136801541	7.67706472030474	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	0.000236865152374393	0.104651162790698	ASV_518	ASV_222	Cluster_36	28
ASV_521	152	0.0010351966873706	36.689350187983	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	0.000903942002459021	0.127906976744186	ASV_521	ASV_2072	Cluster_101	52
ASV_523	104	0.000986193293885602	21.6444603396604	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible_genus_04	0.000223846368281777	0.0930232558139535	ASV_523	ASV_221	Cluster_35	22
ASV_527	304	0.00122850122850123	209.76657525864	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	0.00612453496076932	0.63953488372093	ASV_527	ASV_537	Cluster_56	49
ASV_528	81	0.000964320154291225	9.30957802473556	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	0.000869592484258603	0.197674418604651	ASV_528	ASV_221	Cluster_35	22
ASV_537	317	0.00124843945068664	246.281074329337	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.00694630223286153	0.593023255813954	ASV_537	ASV_537	Cluster_56	49
ASV_541	119	0.001001001001001	16.0148682282555	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	0.000385209261687715	0.0930232558139535	ASV_541	ASV_2072	Cluster_101	52
ASV_542	97	0.000979431929480901	13.4311666592447	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	0.000422559938697186	0.0930232558139535	ASV_542	ASV_744	Cluster_61	25
ASV_543	71	0.000955109837631328	4.04955252772932	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000290262582048656	0.0930232558139535	ASV_543	ASV_744	Cluster_61	25
ASV_544	146	0.00102880658436214	30.423959294813	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.000699726803770392	0.209302325581395	ASV_544	ASV_191	Cluster_30	34
ASV_550	136	0.0010183299389002	22.1507342548947	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	0.00123640960584364	0.290697674418605	ASV_550	ASV_191	Cluster_30	34
ASV_553	145	0.00102774922918808	31.0577870872211	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.000430070054350112	0.13953488372093	ASV_553	ASV_1447	Cluster_85	33
ASV_560	81	0.000964320154291225	7.80061024842789	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	2.03285087006017e-05	0.0116279069767442	ASV_560	ASV_2072	Cluster_101	52
ASV_561	78	0.000961538461538461	8.27108724226415	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	0.000227047422809225	0.0813953488372093	ASV_561	ASV_221	Cluster_35	22
ASV_564	116	0.000998003992015968	25.6732709793836	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	0.00250207612752881	0.558139534883721	ASV_564	ASV_88	Cluster_20	52
ASV_566	170	0.00105485232067511	57.4169891571708	Bacteria	RCP2-54	NA	NA	NA	NA	0.00446865365221408	0.651162790697674	ASV_566	ASV_88	Cluster_20	52
ASV_567	88	0.000970873786407767	10.4833075322285	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.00135208644826217	0.372093023255814	ASV_567	ASV_222	Cluster_36	28
ASV_568	123	0.00100502512562814	24.6350646880147	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0.00225374949901773	0.488372093023256	ASV_568	ASV_111	Cluster_25	53
ASV_572	259	0.00116414435389988	169.453075444613	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00330709181107494	0.418604651162791	ASV_572	ASV_107	Cluster_24	35
ASV_575	161	0.00104493207941484	61.167165995708	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	0.00177662195737093	0.290697674418605	ASV_575	ASV_107	Cluster_24	35
ASV_589	133	0.00101522842639594	43.7525071800207	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.00285095664441652	0.569767441860465	ASV_589	ASV_111	Cluster_25	53
ASV_591	325	0.00126103404791929	270.269343738348	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0.00688114147965818	0.569767441860465	ASV_591	ASV_537	Cluster_56	49
ASV_595	81	0.000964320154291225	8.09201812661956	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000684893714527657	0.22093023255814	ASV_595	ASV_222	Cluster_36	28
ASV_596	80	0.000963391136801541	9.10127038054586	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	5.3832902670112e-05	0.0116279069767442	ASV_596	ASV_221	Cluster_35	22
ASV_599	119	0.001001001001001	19.1779255050752	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00151451731937784	0.325581395348837	ASV_599	ASV_111	Cluster_25	53
ASV_60	183	0.00106951871657754	78.9884095871522	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	0.0119496806274053	0.581395348837209	ASV_60	ASV_93	Cluster_21	19
ASV_600	124	0.00100603621730382	35.7594979475582	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	0.000182348870658623	0.0813953488372093	ASV_600	ASV_2072	Cluster_101	52
ASV_604	105	0.000987166831194472	14.4939082657306	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	7.25731002797877e-05	0.0348837209302326	ASV_604	ASV_2072	Cluster_101	52
ASV_606	175	0.00106044538706257	94.648020034621	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.00215312203760329	0.290697674418605	ASV_606	ASV_80	Cluster_19	16
ASV_608	288	0.00120481927710843	213.420178019295	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0.00420984741409137	0.604651162790698	ASV_608	ASV_537	Cluster_56	49
ASV_612	300	0.00122249388753056	219.023537126811	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00453188565728624	0.651162790697674	ASV_612	ASV_537	Cluster_56	49
ASV_613	241	0.00114025085518814	110.158964416548	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0.00062898066845725	0.151162790697674	ASV_613	ASV_1447	Cluster_85	33
ASV_619	117	0.000999000999000999	19.1612137692954	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group	0.00280172594242111	0.63953488372093	ASV_619	ASV_88	Cluster_20	52
ASV_628	59	0.000944287063267233	1.85949367048681	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	0.00036410905430404	0.116279069767442	ASV_628	ASV_88	Cluster_20	52
ASV_631	85	0.000968054211035818	11.6179880826526	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000761465080791308	0.244186046511628	ASV_631	ASV_80	Cluster_19	16
ASV_635	105	0.000987166831194472	22.9024332042091	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0.00155446725322121	0.441860465116279	ASV_635	ASV_88	Cluster_20	52
ASV_642	234	0.00113122171945701	130.685375596971	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0.00176609535981085	0.267441860465116	ASV_642	ASV_1447	Cluster_85	33
ASV_650	85	0.000968054211035818	8.38589592653311	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	NA	0.000515585136702634	0.209302325581395	ASV_650	ASV_135	Cluster_26	46
ASV_654	76	0.000959692898272553	7.21771248666444	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	0.000156079109367046	0.0465116279069767	ASV_654	ASV_221	Cluster_35	22
ASV_655	186	0.00107296137339056	57.8692797495593	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.002575624270422	0.523255813953488	ASV_655	ASV_111	Cluster_25	53
ASV_661	83	0.000966183574879227	11.9970525226116	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	0.000372960201330939	0.151162790697674	ASV_661	ASV_111	Cluster_25	53
ASV_667	126	0.00100806451612903	34.2311459157139	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000629855923480381	0.197674418604651	ASV_667	ASV_1447	Cluster_85	33
ASV_670	61	0.000946073793755913	2.06936856015992	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	0.000127571779454513	0.0465116279069767	ASV_670	ASV_93	Cluster_21	19
ASV_673	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	0	0	ASV_673	ASV_2072	Cluster_101	52
ASV_675	165	0.00104931794333683	47.2427683755754	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.000350424183836164	0.104651162790698	ASV_675	ASV_3117	Cluster_121	25
ASV_679	64	0.00094876660341556	2.90123928586477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	3.12578144536134e-05	0.0116279069767442	ASV_679	ASV_2072	Cluster_101	52
ASV_687	94	0.0009765625	13.4091880480671	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	0.000495732587364183	0.151162790697674	ASV_687	ASV_537	Cluster_56	49
ASV_694	258	0.00116279069767442	154.121816592421	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.00455931494691952	0.441860465116279	ASV_694	ASV_107	Cluster_24	35
ASV_695	257	0.00116144018583043	164.768646110595	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0.00267940875810148	0.476744186046512	ASV_695	ASV_537	Cluster_56	49
ASV_696	269	0.00117785630153121	149.211482409154	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0.00542815619167158	0.5	ASV_696	ASV_80	Cluster_19	16
ASV_697	118	0.001	18.4680911006416	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Occallatibacter	0.000299018616248728	0.116279069767442	ASV_697	ASV_135	Cluster_26	46
ASV_698	206	0.00109649122807018	75.3630317256659	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0.000561810293556607	0.104651162790698	ASV_698	ASV_1447	Cluster_85	33
ASV_699	82	0.000965250965250965	10.6078886531801	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	0.00116035383055111	0.383720930232558	ASV_699	ASV_222	Cluster_36	28
ASV_706	126	0.00100806451612903	38.5046147655563	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00185183660493727	0.372093023255814	ASV_706	ASV_1028	Cluster_73	25
ASV_713	156	0.00103950103950104	66.7329552229336	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.00146788521274124	0.302325581395349	ASV_713	ASV_88	Cluster_20	52
ASV_715	46	0.000932835820895522	0.106032288257352	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	2.02224469160768e-05	0.0116279069767442	ASV_715	ASV_2072	Cluster_101	52
ASV_728	246	0.00114678899082569	116.218286313931	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0.00390440552547745	0.418604651162791	ASV_728	ASV_80	Cluster_19	16
ASV_729	259	0.00116414435389988	118.862115640838	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	NA	0.00157842737907261	0.430232558139535	ASV_729	ASV_537	Cluster_56	49
ASV_730	201	0.00109051254089422	73.6727759656701	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	0.000728230821556124	0.151162790697674	ASV_730	ASV_856	Cluster_67	35
ASV_731	130	0.00101214574898785	35.2416067508606	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0.00159651052738976	0.348837209302326	ASV_731	ASV_80	Cluster_19	16
ASV_734	97	0.000979431929480901	4.94492392822776	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0.000119710407050778	0.0581395348837209	ASV_734	ASV_537	Cluster_56	49
ASV_735	73	0.000956937799043062	6.8856996163322	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	0.000710454453323115	0.232558139534884	ASV_735	ASV_93	Cluster_21	19
ASV_739	80	0.000963391136801541	6.37897909968314	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.000628744161245504	0.0930232558139535	ASV_739	ASV_93	Cluster_21	19
ASV_744	559	0.00178890876565295	1878.62420438324	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_744	ASV_744	Cluster_61	25
ASV_748	226	0.00112107623318386	89.6167940251256	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.0033758836079746	0.581395348837209	ASV_748	ASV_537	Cluster_56	49
ASV_750	61	0.000946073793755913	2.20997260591582	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000450268636862558	0.186046511627907	ASV_750	ASV_88	Cluster_20	52
ASV_753	242	0.00114155251141553	124.66517037065	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA	0.00551210835874671	0.290697674418605	ASV_753	ASV_856	Cluster_67	35
ASV_755	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	0	0	ASV_755	ASV_2072	Cluster_101	52
ASV_76	243	0.00114285714285714	142.690372486017	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0.0120788139558086	0.837209302325581	ASV_76	ASV_111	Cluster_25	53
ASV_760	210	0.00110132158590308	84.6728503202444	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00177421969085444	0.36046511627907	ASV_760	ASV_111	Cluster_25	53
ASV_764	184	0.00107066381156317	65.3439410496082	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00373274177378871	0.686046511627907	ASV_764	ASV_88	Cluster_20	52
ASV_768	110	0.000992063492063492	24.8611551469075	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.000766237233402795	0.197674418604651	ASV_768	ASV_135	Cluster_26	46
ASV_772	120	0.00100200400801603	21.3490877563039	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	0.000339110267044317	0.104651162790698	ASV_772	ASV_107	Cluster_24	35
ASV_777	190	0.00107758620689655	64.695705310301	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	0.00127645947325103	0.255813953488372	ASV_777	ASV_191	Cluster_30	34
ASV_78	167	0.0010515247108307	58.0836883352509	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	0.00515060656452533	0.395348837209302	ASV_78	ASV_1028	Cluster_73	25
ASV_780	129	0.00101112234580384	20.4730617856975	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0.00120413233004135	0.325581395348837	ASV_780	ASV_135	Cluster_26	46
ASV_791	228	0.00112359550561798	90.7509511106891	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	NA	0.00133038622864697	0.290697674418605	ASV_791	ASV_191	Cluster_30	34
ASV_792	275	0.00118623962040332	165.24073131686	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00383919072675919	0.616279069767442	ASV_792	ASV_537	Cluster_56	49
ASV_793	193	0.00108108108108108	53.9609385091606	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	0.00199963109961334	0.244186046511628	ASV_793	ASV_856	Cluster_67	35
ASV_80	272	0.00118203309692671	183.532559285935	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0.0264481892356387	0.755813953488372	ASV_80	ASV_80	Cluster_19	16
ASV_800	177	0.00106269925611052	52.4257886943262	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	0.000337582301553461	0.116279069767442	ASV_800	ASV_191	Cluster_30	34
ASV_807	181	0.00106723585912487	79.5366729805711	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0.0038492402006882	0.604651162790698	ASV_807	ASV_222	Cluster_36	28
ASV_808	109	0.000991080277502478	16.6051149586436	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000725648640010241	0.267441860465116	ASV_808	ASV_88	Cluster_20	52
ASV_815	184	0.00107066381156317	80.4005955714836	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	0.00218708229219516	0.36046511627907	ASV_815	ASV_107	Cluster_24	35
