Sample_ID	RA_rep	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date	Group
masayoshi_2016_00433	0.825471698113208	002_27	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00434	0.825354012137559	002_28	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00435	0.876344086021505	002_29	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00436	0.854827819041188	002_30	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00437	0.705716302046577	002_31	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00438	0.82425068119891	002_32	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00439	0.871951219512195	002_33	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00440	0.823687752355316	002_34	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00441	0.823211875843455	002_35	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00442	0.813397129186603	002_36	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00443	0.770446735395189	002_37	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00444	0.810554803788904	002_38	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00445	0.755102040816326	002_39	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00446	0.834351663272234	002_40	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00447	0.813718897108272	002_41	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00448	0.827352742044685	002_42	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00449	0.857528696826469	002_43	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00450	0.863728813559322	002_44	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00451	0.849755415793152	002_45	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00452	0.827819041188386	002_46	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00453	0.813890761968982	002_47	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00454	0.819905213270142	002_48	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00455	0.838642659279778	002_49	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00456	0.843876177658143	002_50	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00457	0.802427511800405	002_51	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00458	0.831983805668016	002_52	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00459	0.897246474143721	002_53	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00460	0.879785090664876	002_54	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00461	0.828303152246814	002_55	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00462	0.849120433017591	002_56	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00463	0.856271186440678	002_57	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00464	0.808219178082192	002_58	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00465	0.799185888738128	002_59	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00466	0.843070652173913	002_60	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00467	0.764106050305914	002_61	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00468	0.813811780636425	002_62	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00469	0.913189771197847	002_63	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00470	0.821341956345998	002_64	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00471	0.760324983073798	002_65	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00472	0.632127955493741	002_66	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00473	0.841677943166441	002_67	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_root
masayoshi_2016_00474	0.419649122807018	002_68	masayoshi_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_soil
masayoshi_2016_00475	0.456737588652482	002_69	masayoshi_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_soil
masayoshi_2016_00476	0.71969696969697	002_70	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00477	0.895945945945946	002_71	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00478	0.866711772665765	002_72	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00479	0.840296495956873	002_73	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00480	0.805159538357094	002_74	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00481	0.816326530612245	002_75	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00482	0.695172413793103	002_76	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00483	0.815217391304348	002_77	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00484	0.740458015267176	002_78	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00485	0.729411764705882	002_79	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00486	0.306397306397306	002_80	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00487	0.747118644067797	002_81	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00488	0.761643835616438	002_82	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00489	0.770334928229665	002_83	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00490	0.660481099656357	002_84	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00491	0.815718157181572	002_85	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
masayoshi_2016_00492	0.766189502385821	002_86	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_002	GH	05_2017	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00022	0.685634975711312	pro01.22	nakano_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00023	0.697359512525389	pro01.23	nakano_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00024	0.744594594594595	pro01.24	nakano_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00025	0.665987780040733	pro01.25	nakano_2016	arabidopsis_thaliana	nai1-1	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00026	0.679296346414073	pro01.26	nakano_2016	arabidopsis_thaliana	nai1-1	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00027	0.716307277628032	pro01.27	nakano_2016	arabidopsis_thaliana	nai1-1	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00028	0.642465753424658	pro01.28	nakano_2016	arabidopsis_thaliana	nai2-2	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00029	0.670138888888889	pro01.29	nakano_2016	arabidopsis_thaliana	nai2-2	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00030	0.680433310765064	pro01.30	nakano_2016	arabidopsis_thaliana	nai2-2	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00031	0.596575342465753	pro01.31	nakano_2016	arabidopsis_thaliana	pyk10bglu21	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00032	0.778826702629804	pro01.32	nakano_2016	arabidopsis_thaliana	pyk10bglu21	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00033	0.638927097661623	pro01.33	nakano_2016	arabidopsis_thaliana	pyk10bglu21	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00034	0.690589031821259	pro01.34	nakano_2016	arabidopsis_thaliana	cyp79b2b3	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00035	0.632722335369993	pro01.35	nakano_2016	arabidopsis_thaliana	cyp79b2b3	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00036	0.604770017035775	pro01.36	nakano_2016	arabidopsis_thaliana	cyp79b2b3	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00037	0.687977762334955	pro01.37	nakano_2016	arabidopsis_thaliana	myb34/51/122	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00038	0.625686813186813	pro01.38	nakano_2016	arabidopsis_thaliana	myb34/51/122	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00039	0.627732240437158	pro01.39	nakano_2016	arabidopsis_thaliana	myb34/51/122	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00040	0.626989619377163	pro01.40	nakano_2016	arabidopsis_thaliana	bhlh04/05/06	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00041	0.756902356902357	pro01.41	nakano_2016	arabidopsis_thaliana	bhlh04/05/06	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00042	0.643099932019035	pro01.42	nakano_2016	arabidopsis_thaliana	bhlh04/05/06	rhizosphere	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizosphere
nakano_2016_00043	0.80617035546613	pro01.43	nakano_2016	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00044	0.831882116543871	pro01.44	nakano_2016	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00045	0.825526137135098	pro01.45	nakano_2016	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00046	0.810321715817694	pro01.46	nakano_2016	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00047	0.819825853985265	pro01.47	nakano_2016	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00048	0.835800807537012	pro01.48	nakano_2016	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00049	0.783546864463925	pro01.49	nakano_2016	arabidopsis_thaliana	nai2-2	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00050	0.798209366391185	pro01.50	nakano_2016	arabidopsis_thaliana	nai2-2	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00051	0.814093959731544	pro01.51	nakano_2016	arabidopsis_thaliana	nai2-2	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00052	0.744406779661017	pro01.52	nakano_2016	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00053	0.839034205231388	pro01.53	nakano_2016	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00054	0.805928016937191	pro01.54	nakano_2016	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00055	0.784844384303112	pro01.55	nakano_2016	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00056	0.739576213260424	pro01.56	nakano_2016	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00057	0.702898550724638	pro01.57	nakano_2016	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00058	0.772089761570827	pro01.58	nakano_2016	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00059	0.755662319835278	pro01.59	nakano_2016	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00060	0.743824982357092	pro01.60	nakano_2016	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00061	0.657762938230384	pro01.61	nakano_2016	arabidopsis_thaliana	bhlh04/05/06	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00062	0.862626262626263	pro01.62	nakano_2016	arabidopsis_thaliana	bhlh04/05/06	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00063	0.789547038327526	pro01.63	nakano_2016	arabidopsis_thaliana	bhlh04/05/06	rhizoplane	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_rhizoplane
nakano_2016_00064	0.627397260273973	pro01.64	nakano_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_soil
nakano_2016_00065	0.571819425444596	pro01.65	nakano_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_soil
nakano_2016_00066	0.565395095367847	pro01.66	nakano_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS_11a	nakano_2016_001	GH	Nov_2015	arabidopsis_thaliana_CAS_soil
nakano_2016_00091	0.57172131147541	pro01.91	nakano_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS_8_9	nakano_2016_001	GH	Fall_2012	arabidopsis_thaliana_CAS_soil
nakano_2016_00092	0.578802477632484	pro01.92	nakano_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS_8_9	nakano_2016_001	GH	Fall_2012	arabidopsis_thaliana_CAS_soil
nakano_2016_00093	0.57015742642026	pro01.93	nakano_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS_8_9	nakano_2016_001	GH	Fall_2012	arabidopsis_thaliana_CAS_soil
nakano_2016_00094	0.549382716049383	pro01.94	nakano_2016	arabidopsis_thaliana	host_soil	soil	CAS	CAS_8_9	nakano_2016_001	GH	Fall_2012	arabidopsis_thaliana_CAS_soil
nakano_2019_00067	0.591626630061771	pro3.0S1	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_soil
nakano_2019_00068	0.519190509420795	pro3.0S2	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_soil
nakano_2019_00069	0.563623789764869	pro3.0S3	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_soil
nakano_2019_00070	0.553459119496855	pro3.0S4	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_soil
nakano_2019_00071	0.531400966183575	pro3.0S5	nakano_2019	arabidopsis_thaliana	host_soil	soil	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_soil
nakano_2019_00097	0.680164722031572	pro3.418RP1	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00098	0.577114427860697	pro3.418RP2	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00099	0.660468319559229	pro3.418RP3	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00100	0.648538409245411	pro3.418RP4	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00101	0.620069204152249	pro3.418RP5	nakano_2019	arabidopsis_thaliana	col_0	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00102	0.710597826086957	pro3.442RP1	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00103	0.797179314976494	pro3.442RP2	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00105	0.781228899392303	pro3.442RP4	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00106	0.726166328600406	pro3.442RP5	nakano_2019	arabidopsis_thaliana	nai1-1	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00107	0.691316146540027	pro3.444RP1	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00108	0.702592087312415	pro3.444RP2	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00109	0.758108108108108	pro3.444RP3	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00110	0.736413043478261	pro3.444RP4	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00111	0.639288158795346	pro3.444RP5	nakano_2019	arabidopsis_thaliana	pyk10bglu21	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00114	0.811701412239408	pro3.446RP3	nakano_2019	arabidopsis_thaliana	myb34/51/122	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00117	0.776865160848734	pro3.448RP1	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
nakano_2019_00119	0.769917582417582	pro3.448RP3	nakano_2019	arabidopsis_thaliana	cyp79b2b3	rhizoplane	CAS	CAS11	nakano_2019_003	GH	12_2018	arabidopsis_thaliana_CAS_rhizoplane
